permno,caldt,ticker,prc,ret,me,analysts
17973,2020-07-31,PRVB,10.39,-0.263643,584.08424,7.0
17973,2020-08-31,PRVB,13.04,0.255053,733.8911999999999,7.0
17973,2020-09-30,PRVB,12.83,-0.016104,724.74104,7.0
17973,2020-10-30,PRVB,11.86,-0.075604,669.9476799999999,7.0
17973,2020-11-30,PRVB,14.99,0.263912,846.75512,6.0
17973,2020-12-31,PRVB,16.94,0.130087,957.41492,6.0
17974,2020-01-31,REPL,15.9,0.108014,582.6714000000001,6.0
17974,2020-02-28,REPL,13.87,-0.127673,508.28002,7.0
17974,2020-03-31,REPL,9.97,-0.281182,365.58993000000004,7.0
17974,2020-04-30,REPL,18.09,0.814443,663.3422099999999,7.0
17974,2020-05-29,REPL,18.78,0.038143,690.80352,8.0
17974,2020-06-30,REPL,24.85,0.323216,1000.958,6.0
17974,2020-07-31,REPL,19.97,-0.196378,804.3915999999999,6.0
17974,2020-08-31,REPL,27.0,0.352028,1087.776,7.0
17974,2020-09-30,REPL,23.02,-0.147407,927.9822399999999,7.0
17974,2020-10-30,REPL,41.81,0.816247,1685.4447200000002,8.0
17974,2020-11-30,REPL,51.68,0.236068,2375.3161600000003,10.0
17974,2020-12-31,REPL,38.15,-0.261803,1769.58775,10.0
17976,2020-01-31,RPAY,16.91,0.154266,634.6492099999999,0.0
17976,2020-02-28,RPAY,17.53,0.036665,690.47164,0.0
17976,2020-03-31,RPAY,14.35,-0.181403,542.98965,0.0
17976,2020-04-30,RPAY,17.87,0.245296,721.96587,0.0
17976,2020-05-29,RPAY,23.04,0.289312,930.83904,0.0
17976,2020-06-30,RPAY,24.63,0.06901,1281.2033399999998,0.0
17976,2020-07-31,RPAY,22.13,-0.101502,1151.15834,0.0
17976,2020-08-31,RPAY,25.3,0.143244,1422.9732,0.0
17976,2020-09-30,RPAY,23.5,-0.071146,1670.568,0.0
17976,2020-10-30,RPAY,22.53,-0.041277,1601.61264,0.0
17976,2020-11-30,RPAY,24.13,0.071016,1772.05894,0.0
17976,2020-12-31,RPAY,27.25,0.1293,1941.42625,9.0
17977,2020-01-31,TLRY,17.54,0.023935,1341.82754,14.0
17977,2020-02-28,TLRY,14.43,-0.177309,1103.90943,14.0
17977,2020-03-31,TLRY,6.88,-0.523216,592.4712,11.0
17977,2020-04-30,TLRY,8.05,0.170058,869.5610000000001,10.0
17977,2020-05-29,TLRY,9.85,0.223603,1065.72075,9.0
17977,2020-06-30,TLRY,7.11,-0.278173,783.3798,9.0
17977,2020-07-31,TLRY,7.38,0.037975,813.1284,9.0
17977,2020-08-31,TLRY,6.71,-0.090786,747.66846,10.0
17977,2020-09-30,TLRY,4.85,-0.277198,646.1848999999999,10.0
17977,2020-10-30,TLRY,5.71,0.17732,760.7661400000001,10.0
17977,2020-11-30,TLRY,9.04,0.583187,1207.0750399999997,10.0
17977,2020-12-31,TLRY,8.26,-0.086283,1308.84656,10.0
17979,2020-01-31,WISA,0.3967,-0.349672,9.8671191,1.0
17979,2020-02-28,WISA,0.3,-0.243761,7.4619,1.0
17979,2020-03-31,WISA,0.3425,0.141667,9.172150000000002,1.0
17979,2020-04-30,WISA,2.3725,-0.65365,3.1767775,1.0
17979,2020-05-29,WISA,2.25,-0.051633,7.64775,1.0
17979,2020-06-30,WISA,2.15,-0.044444,16.60445,1.0
17979,2020-07-31,WISA,2.25,0.046512,17.37675,1.0
17979,2020-08-31,WISA,2.04,-0.093333,15.956880000000002,1.0
17979,2020-09-30,WISA,1.9,-0.068627,14.861799999999999,1.0
17979,2020-10-30,WISA,1.98,0.042105,15.48756,2.0
17979,2020-11-30,WISA,2.65,0.338384,20.7283,2.0
17979,2020-12-31,WISA,3.54,0.335849,29.743080000000003,2.0
17981,2020-01-31,CHAP,1.03,-0.414773,47.79715,2.0
17981,2020-02-28,CHAP,0.5359,-0.479709,24.8684395,2.0
17981,2020-03-31,CHAP,0.47,-0.122971,22.530859999999997,3.0
17981,2020-04-30,CHAP,0.4896,0.041702,23.3974944,2.0
17981,2020-05-29,CHAP,0.4986,0.018382,23.828094,2.0
17981,2020-06-30,CHAP,0.6482,0.30004,30.977477999999998,2.0
17981,2020-07-31,CHAP,0.3891,-0.399722,18.595089,2.0
17987,2020-01-31,GSAH,12.4,0.124207,855.6,0.0
17987,2020-02-28,VRT,11.79,-0.049194,3871.9774799999996,0.0
17987,2020-03-31,VRT,8.65,-0.266327,2840.7638,1.0
17987,2020-04-30,VRT,10.59,0.224278,3477.88308,4.0
17987,2020-05-29,VRT,12.73,0.202077,4180.68476,4.0
17987,2020-06-30,VRT,13.56,0.0652,4453.26672,3.0
17987,2020-07-31,VRT,14.5,0.069321,4761.974,2.0
17987,2020-08-31,VRT,16.23,0.11931,5330.12676,3.0
17987,2020-09-30,VRT,17.32,0.06716,5688.09584,5.0
17987,2020-10-30,VRT,17.65,0.019053,5796.4718,6.0
17987,2020-11-30,VRT,18.71,0.060057,6144.6072300000005,7.0
17987,2020-12-31,VRT,18.67,-0.001603,6131.4707100000005,10.0
18011,2020-01-31,SONO,13.72,-0.121639,1509.2274400000001,6.0
18011,2020-02-28,SONO,11.54,-0.158892,1269.4230799999998,7.0
18011,2020-03-31,SONO,8.48,-0.265165,923.9214400000001,7.0
18011,2020-04-30,SONO,10.22,0.205189,1113.4996600000002,7.0
18011,2020-05-29,SONO,10.86,0.062622,1183.22958,4.0
18011,2020-06-30,SONO,14.63,0.347146,1618.3706000000002,5.0
18011,2020-07-31,SONO,16.0,0.093643,1769.92,5.0
18011,2020-08-31,SONO,14.07,-0.120625,1556.4234000000001,6.0
18011,2020-09-30,SONO,15.18,0.078891,1679.2115999999999,6.0
18011,2020-10-30,SONO,14.6,-0.038208,1640.2223999999999,6.0
18011,2020-11-30,SONO,22.24,0.523288,2509.73952,6.0
18011,2020-12-31,SONO,23.39,0.051709,2786.00629,6.0
18013,2020-01-31,ARLO,4.27,0.014252,323.27315999999996,5.0
18013,2020-02-28,ARLO,3.28,-0.23185,248.57808,5.0
18013,2020-03-31,ARLO,2.43,-0.259146,186.35184000000004,5.0
18013,2020-04-30,ARLO,2.74,0.127572,210.12512000000004,5.0
18013,2020-05-29,ARLO,2.21,-0.193431,172.43966999999998,5.0
18013,2020-06-30,ARLO,2.58,0.167421,201.30966,5.0
18013,2020-07-31,ARLO,4.22,0.635659,329.27394,5.0
18013,2020-08-31,ARLO,5.73,0.35782,447.72501,4.0
18013,2020-09-30,ARLO,5.26,-0.082024,411.00061999999997,4.0
18013,2020-10-30,ARLO,4.46,-0.152091,348.49102,4.0
18013,2020-11-30,ARLO,5.26,0.179372,415.73462,4.0
18013,2020-12-31,ARLO,7.79,0.480989,615.69823,4.0
18042,2020-01-31,ALGR,10.29,0.005865,157.20032999999998,0.0
18042,2020-02-28,ALGR,10.22,-0.006803,156.13094,0.0
18042,2020-03-31,ALGR,11.28,0.103718,172.32456,0.0
18043,2020-01-31,AMAL,17.24,-0.113625,543.3186,3.0
18043,2020-02-28,AMAL,16.01,-0.066705,504.55515,5.0
18043,2020-03-31,AMAL,10.82,-0.324172,339.3152,5.0
18043,2020-04-30,AMAL,10.7,-0.011091,335.552,5.0
18043,2020-05-29,AMAL,11.23,0.057009,352.1728,4.0
18043,2020-06-30,AMAL,12.64,0.125557,392.472,4.0
18043,2020-07-31,AMAL,11.55,-0.086234,358.6275,4.0
18043,2020-08-31,AMAL,11.77,0.025974,376.0515,5.0
18043,2020-09-30,AMAL,10.58,-0.101105,328.509,5.0
18043,2020-10-30,AMAL,11.1,0.049149,344.655,4.0
18043,2020-11-30,AMAL,12.72,0.153153,394.956,5.0
18043,2020-12-31,AMAL,13.74,0.080189,426.627,5.0
18044,2020-01-31,ARDS,6.91,0.552809,61.623380000000004,3.0
18044,2020-02-28,ARDS,6.74,-0.024602,60.10732,2.0
18044,2020-03-31,ARDS,5.77,-0.143917,51.48571,3.0
18044,2020-04-30,ARDS,6.4,0.109185,57.107200000000006,4.0
18044,2020-05-29,ARDS,6.945,0.085156,61.970235,4.0
18044,2020-06-30,ARDS,6.63,-0.045356,59.15949,4.0
18044,2020-07-31,ARDS,7.0,0.055807,62.461,5.0
18044,2020-08-31,ARDS,7.0,0.0,62.461,4.0
18044,2020-09-30,ARDS,7.08,0.011429,63.17484,5.0
18044,2020-10-30,ARDS,6.19,-0.125706,62.30854,5.0
18044,2020-11-30,ARDS,6.84,0.105008,68.85144,5.0
18044,2020-12-31,ARDS,6.07,-0.112573,61.10062,3.0
18046,2020-01-31,CMLS,14.0,-0.203187,219.534,3.0
18046,2020-02-28,CMLS,12.05,-0.139286,190.25745,3.0
18046,2020-03-31,CMLS,5.42,-0.550207,86.47067999999999,3.0
18046,2020-04-30,CMLS,4.43,-0.182657,70.67622,2.0
18046,2020-05-29,CMLS,5.17,0.167043,82.48218,2.0
18046,2020-06-30,CMLS,3.95,-0.235977,70.08485,2.0
18046,2020-07-31,CMLS,3.93,-0.005063,69.72999,2.0
18046,2020-08-31,CMLS,4.97,0.264631,88.56043,1.0
18046,2020-09-30,CMLS,5.37,0.080483,96.28947,1.0
18046,2020-10-30,CMLS,5.06,-0.057728,90.73085999999999,1.0
18046,2020-11-30,CMLS,8.77,0.733202,157.25486999999998,1.0
18046,2020-12-31,CMLS,8.72,-0.005701,156.62864000000002,1.0
18048,2020-01-31,KLXE,4.04,-0.372671,99.96172,2.0
18048,2020-02-28,KLXE,2.42,-0.40099,59.87806,2.0
18048,2020-03-31,KLXE,0.7,-0.710744,17.3201,2.0
18048,2020-04-30,KLXE,1.3,0.857143,32.37,2.0
18048,2020-05-29,KLXE,1.48,0.138462,36.80908,3.0
18048,2020-06-30,KLXE,2.15,0.452703,53.4533,3.0
18048,2020-07-31,KLXE,10.0,-0.069768,84.0,0.0
18048,2020-08-31,KLXE,7.86,-0.214,66.024,2.0
18048,2020-09-30,KLXE,4.15,-0.47201,34.868300000000005,2.0
18048,2020-10-30,KLXE,3.92,-0.055422,32.928,1.0
18048,2020-11-30,KLXE,6.79,0.732143,57.21933,1.0
18048,2020-12-31,KLXE,6.46,-0.048601,54.974599999999995,1.0
18049,2020-01-31,AMTB,18.63,-0.145021,538.92864,2.0
18049,2020-02-28,AMTB,18.46,-0.009125,534.01088,4.0
18049,2020-03-31,AMTB,15.39,-0.166305,444.46320000000003,4.0
18049,2020-04-30,AMTB,13.52,-0.121507,390.45759999999996,4.0
18049,2020-05-29,AMTB,13.04,-0.035503,376.5952,1.0
18049,2020-06-30,AMTB,15.04,0.153374,434.24992,2.0
18049,2020-07-31,AMTB,13.35,-0.112367,385.45455,2.0
18049,2020-08-31,AMTB,13.15,-0.014981,379.67995,4.0
18049,2020-09-30,AMTB,9.31,-0.292015,268.68660000000006,4.0
18049,2020-10-30,AMTB,10.07,0.081633,290.6202,3.0
18049,2020-11-30,AMTB,14.85,0.474677,428.55614999999995,3.0
18049,2020-12-31,AMTB,15.2,0.023569,437.85119999999995,3.0
18050,2020-01-31,AMTBB,14.2575,-0.122615,202.7273925,0.0
18050,2020-02-28,AMTBB,14.42,0.011398,205.03798,0.0
18050,2020-03-31,AMTBB,9.675,-0.329057,128.54205,0.0
18050,2020-04-30,AMTBB,8.842,-0.086098,117.474812,0.0
18050,2020-05-29,AMTBB,9.2,0.040489,122.2312,0.0
18050,2020-06-30,AMTBB,11.0,0.195652,146.146,0.0
18050,2020-07-31,AMTBB,9.5,-0.136364,126.217,0.0
18050,2020-08-31,AMTBB,9.25,-0.026316,122.8955,0.0
18050,2020-09-30,AMTBB,7.53,-0.185946,100.04358,0.0
18050,2020-10-30,AMTBB,7.99,0.061089,106.15514,0.0
18050,2020-11-30,AMTBB,12.39,0.550688,164.61354,0.0
18050,2020-12-31,AMTBB,11.63,-0.06134,105.08868000000001,0.0
18051,2020-01-31,MESA,8.54,-0.044743,276.37147999999996,6.0
18051,2020-02-28,MESA,5.77,-0.324356,186.72874,6.0
18051,2020-03-31,MESA,3.29,-0.429809,106.47098,6.0
18051,2020-04-30,MESA,4.545,0.381459,147.08529000000001,6.0
18051,2020-05-29,MESA,3.25,-0.284929,105.1765,6.0
18051,2020-06-30,MESA,3.44,0.058462,121.82416,6.0
18051,2020-07-31,MESA,3.1,-0.098837,109.78340000000001,6.0
18051,2020-08-31,MESA,3.66,0.180645,129.61524,5.0
18051,2020-09-30,MESA,2.95,-0.193989,104.4713,4.0
18051,2020-10-30,MESA,3.16,0.071186,111.90824,3.0
18051,2020-11-30,MESA,6.38,1.018987,225.94132000000002,3.0
18051,2020-12-31,MESA,6.69,0.048589,237.70908000000003,4.0
18052,2020-01-31,PCB,15.21,-0.119792,238.90347,2.0
18052,2020-02-28,PCB,13.37,-0.114398,205.81778,3.0
18052,2020-03-31,PCB,9.78,-0.268512,150.31859999999998,3.0
18052,2020-04-30,PCB,9.38,-0.0409,144.22688,3.0
18052,2020-05-29,PCB,9.02,-0.027719,138.69152,3.0
18052,2020-06-30,PCB,10.3,0.141907,158.3934,3.0
18052,2020-07-31,PCB,9.2,-0.106796,141.47759999999997,3.0
18052,2020-08-31,PCB,9.55,0.048913,146.8599,3.0
18052,2020-09-30,PCB,8.79,-0.079581,135.19019999999998,3.0
18052,2020-10-30,PCB,9.4,0.069397,144.572,3.0
18052,2020-11-30,PCB,10.89,0.169149,167.4882,3.0
18052,2020-12-31,PCB,10.11,-0.071625,155.55246,3.0
18053,2020-01-31,RIVE,12.3,-0.015212,96.89940000000001,0.0
18053,2020-02-28,RIVE,11.55,-0.060976,90.99090000000001,0.0
18053,2020-03-31,RIVE,6.47,-0.433333,59.782799999999995,0.0
18053,2020-04-30,RIVE,6.31,-0.024729,58.304399999999994,0.0
18053,2020-05-29,RIVE,5.982,-0.051981,55.27368,0.0
18053,2020-06-30,RIVE,5.38,-0.088098,49.84032,0.0
18053,2020-07-31,RIVE,6.6,0.226766,61.142399999999995,0.0
18053,2020-08-31,RIVE,7.26,0.1,67.25664,0.0
18053,2020-09-30,RIVE,6.76,-0.068871,62.7328,0.0
18053,2020-10-30,RIVE,7.11,0.051775,65.98791,0.0
18053,2020-11-30,RIVE,7.5,0.054852,69.6075,0.0
18053,2020-12-31,RIVE,9.15,0.22,85.1499,0.0
18055,2020-01-31,SIC,8.26,-0.081201,207.37556,1.0
18055,2020-02-28,SIC,7.47,-0.095642,188.10954,1.0
18055,2020-03-31,SIC,2.07,-0.722892,52.38342,1.0
18055,2020-04-30,SIC,3.2,0.545894,81.02720000000001,1.0
18055,2020-05-29,SIC,3.21,0.003125,81.28683,1.0
18055,2020-06-30,SIC,3.5,0.090343,88.788,1.0
18055,2020-07-31,SIC,4.68,0.337143,118.72223999999999,1.0
18055,2020-08-31,SIC,6.18,0.320513,156.77424,1.0
18055,2020-09-30,SIC,6.9,0.116505,175.30830000000003,1.0
18055,2020-10-30,SIC,6.92,0.002899,176.14167999999998,1.0
18055,2020-11-30,SIC,7.6,0.098266,193.4504,1.0
18055,2020-12-31,SIC,7.15,-0.059211,181.96035,1.0
18056,2020-01-31,SOLO,2.0573,-0.043116,76.22090770000001,2.0
18056,2020-02-28,SOLO,1.92,-0.066738,71.13408,2.0
18056,2020-03-31,SOLO,1.04,-0.458333,38.53096,3.0
18056,2020-04-30,SOLO,1.04,0.0,38.53096,4.0
18056,2020-05-29,SOLO,1.14,0.096154,42.235859999999995,4.0
18056,2020-06-30,SOLO,2.25,0.973684,141.6825,3.0
18056,2020-07-31,SOLO,3.16,0.404444,209.2236,3.0
18056,2020-08-31,SOLO,2.82,-0.107595,207.01901999999998,3.0
18056,2020-09-30,SOLO,2.49,-0.117021,193.64730000000003,2.0
18056,2020-10-30,SOLO,2.78,0.116466,216.20059999999998,3.0
18056,2020-11-30,SOLO,7.47,1.68705,580.9419,3.0
18056,2020-12-31,SOLO,6.19,-0.171352,552.8289,4.0
18058,2020-01-31,PAYS,8.74,-0.138916,429.51856,4.0
18058,2020-02-28,PAYS,8.03,-0.081236,394.62631999999996,4.0
18058,2020-03-31,PAYS,5.16,-0.35741,251.35908,3.0
18058,2020-04-30,PAYS,8.6,0.666667,418.9318,4.0
18058,2020-05-29,PAYS,7.22,-0.160465,354.96408,4.0
18058,2020-06-30,PAYS,9.71,0.344875,476.46970000000005,4.0
18058,2020-07-31,PAYS,9.34,-0.038105,458.3138,4.0
18058,2020-08-31,PAYS,6.44,-0.310493,319.08268,4.0
18058,2020-09-30,PAYS,5.68,-0.118012,283.36951999999997,4.0
18058,2020-10-30,PAYS,4.76,-0.161972,238.06663999999998,4.0
18058,2020-11-30,PAYS,4.89,0.027311,243.73715999999996,3.0
18058,2020-12-31,PAYS,4.64,-0.051125,231.75871999999998,3.0
18061,2020-01-31,VCNX,6.945,0.431959,103.39021500000001,3.0
18061,2020-02-28,VCNX,5.3536,-0.229143,79.6990432,2.0
18061,2020-03-31,VCNX,4.0,-0.252839,65.508,3.0
18061,2020-04-30,VCNX,3.65,-0.0875,59.77605,3.0
18061,2020-05-29,VCNX,3.8409,0.052301,63.9317805,3.0
18061,2020-06-30,VCNX,3.61,-0.060116,61.45303,3.0
18061,2020-07-31,VCNX,6.33,0.753463,107.75559,3.0
18061,2020-08-31,VCNX,5.67,-0.104265,113.49639,3.0
18061,2020-09-30,VCNX,1.78,-0.686067,39.83462,2.0
18061,2020-10-30,VCNX,1.72,-0.033708,38.491879999999995,2.0
18061,2020-11-30,VCNX,2.11,0.226744,47.23446,2.0
18061,2020-12-31,VCNX,2.07,-0.018957,46.341089999999994,2.0
18062,2020-01-31,ELAN,30.9,0.049236,12297.458399999998,14.0
18062,2020-02-28,ELAN,27.4,-0.113269,10919.7768,14.0
18062,2020-03-31,ELAN,22.39,-0.182847,8923.13148,14.0
18062,2020-04-30,ELAN,24.71,0.103618,9854.32329,14.0
18062,2020-05-29,ELAN,21.41,-0.133549,8538.28659,10.0
18062,2020-06-30,ELAN,21.45,0.001868,8556.2763,15.0
18062,2020-07-31,ELAN,23.63,0.101632,9426.054259999999,15.0
18062,2020-08-31,ELAN,29.06,0.229793,11592.09212,15.0
18062,2020-09-30,ELAN,27.93,-0.038885,13178.74257,14.0
18062,2020-10-30,ELAN,31.01,0.110276,14632.03749,14.0
18062,2020-11-30,ELAN,30.59,-0.013544,14435.87985,12.0
18062,2020-12-31,ELAN,30.67,0.002615,14473.63305,15.0
18063,2020-01-31,EB,21.15,0.048587,1214.2637999999997,4.0
18063,2020-02-28,EB,14.61,-0.30922,838.78932,4.0
18063,2020-03-31,EB,7.3,-0.500342,457.5494,4.0
18063,2020-04-30,EB,9.12,0.249315,571.6233599999999,4.0
18063,2020-05-29,EB,8.62,-0.054825,547.60274,5.0
18063,2020-06-30,EB,8.57,-0.0058,575.29553,4.0
18063,2020-07-31,EB,8.52,-0.005834,571.93908,4.0
18063,2020-08-31,EB,10.75,0.261737,725.2595,4.0
18063,2020-09-30,EB,10.85,0.009302,732.0061,4.0
18063,2020-10-30,EB,9.23,-0.149309,622.71118,4.0
18063,2020-11-30,EB,16.77,0.816902,1145.0891399999998,3.0
18063,2020-12-31,EB,18.1,0.079308,1235.9042000000002,3.0
18064,2020-01-31,FTDR,42.58,-0.102067,3632.45722,9.0
18064,2020-02-28,FTDR,42.4,-0.004227,3618.3736,9.0
18064,2020-03-31,FTDR,34.78,-0.179717,2969.5511800000004,7.0
18064,2020-04-30,FTDR,38.71,0.112996,3305.0985100000003,7.0
18064,2020-05-29,FTDR,45.65,0.179282,3897.73395,7.0
18064,2020-06-30,FTDR,44.33,-0.028916,3786.89025,7.0
18064,2020-07-31,FTDR,41.995,-0.052673,3587.54886,7.0
18064,2020-08-31,FTDR,43.57,0.037504,3722.09796,7.0
18064,2020-09-30,FTDR,38.91,-0.106954,3324.66495,7.0
18064,2020-10-30,FTDR,39.62,0.018247,3385.4101399999995,7.0
18064,2020-11-30,FTDR,47.34,0.194851,4045.0609800000007,7.0
18064,2020-12-31,FTDR,50.21,0.060625,4291.85038,6.0
18065,2020-01-31,GTX,8.42,-0.157157,630.03492,5.0
18065,2020-02-28,GTX,6.94,-0.175772,519.3202,5.0
18065,2020-03-31,GTX,2.86,-0.587896,214.01379999999997,5.0
18065,2020-04-30,GTX,5.45,0.905594,411.86740000000003,5.0
18065,2020-05-29,GTX,5.17,-0.051376,390.78479,5.0
18065,2020-06-30,GTX,5.54,0.071567,418.75198,4.0
18065,2020-07-31,GTX,5.88,0.061372,444.73967999999996,4.0
18065,2020-08-31,GTX,2.75,-0.532313,207.999,3.0
18075,2020-01-31,AP,2.9,-0.036545,36.66179999999999,1.0
18075,2020-02-28,AP,2.73,-0.058621,34.51266,1.0
18075,2020-03-31,AP,2.5,-0.084249,31.6475,1.0
18075,2020-04-30,AP,3.74,0.496,47.344660000000005,1.0
18075,2020-05-29,AP,3.29,-0.120321,41.64811,1.0
18075,2020-06-30,AP,3.07,-0.066869,39.27757999999999,1.0
18075,2020-07-31,AP,2.93,-0.045603,37.48642,1.0
18075,2020-08-31,AP,3.46,0.180887,44.29146,1.0
18075,2020-09-30,AP,3.29,-0.049133,42.11529,1.0
18075,2020-10-30,AP,4.35,0.322188,55.68435,1.0
18075,2020-11-30,AP,4.25,-0.022988,77.826,1.0
18075,2020-12-31,AP,5.48,0.289412,100.34976,1.0
18086,2020-01-31,MFAC,10.305,0.004386,174.453345,0.0
18086,2020-02-28,MFAC,10.33,0.002426,174.87657000000002,0.0
18086,2020-03-31,MFAC,10.29,-0.003872,174.19940999999997,0.0
18086,2020-04-30,MFAC,10.34,0.004859,175.04585999999998,0.0
18086,2020-05-29,MFAC,10.84,0.048356,183.51036,0.0
18086,2020-06-30,MFAC,10.9456,0.009742,185.29806240000002,0.0
18086,2020-07-31,MFAC,10.48,-0.042538,177.41592,0.0
18086,2020-08-31,MFAC,10.24,-0.022901,32.7168,0.0
18086,2020-09-30,MFAC,10.315,0.007324,32.956424999999996,0.0
18086,2020-10-30,MFAC,10.3,-0.001454,32.9085,0.0
18086,2020-11-30,MFAC,10.59,0.028155,28.08468,0.0
18086,2020-12-31,MFAC,14.04,0.325779,104.41548,0.0
18089,2020-01-31,RMED,2.47,1.185841,33.117760000000004,3.0
18089,2020-02-28,RMED,1.45,-0.412955,19.441599999999998,3.0
18089,2020-03-31,RMED,1.09,-0.248276,15.009300000000001,3.0
18089,2020-04-30,RMED,1.0,-0.082569,13.77,3.0
18089,2020-05-29,RMED,0.516,-0.484,18.636888,2.0
18089,2020-06-30,RMED,0.4925,-0.045543,17.050842499999998,2.0
18089,2020-07-31,RMED,0.2925,-0.406091,11.1685275,2.0
18089,2020-08-31,RMED,0.3371,0.152479,24.4289628,2.0
18089,2020-09-30,RMED,0.29,-0.139721,21.015719999999998,2.0
18089,2020-10-30,RMED,0.1823,-0.371379,13.2109164,2.0
18089,2020-11-30,RMED,5.89,0.292376,17.19291,2.0
18089,2020-12-31,RMED,7.43,0.26146,21.68817,1.0
18091,2020-01-31,CW,145.42999,0.032224,6208.26084311,7.0
18091,2020-02-28,CW,119.94,-0.175273,5122.51746,6.0
18091,2020-03-31,CW,92.41,-0.228114,3929.45802,5.0
18091,2020-04-30,CW,103.65,0.121632,4407.405299999999,5.0
18091,2020-05-29,CW,100.3,-0.03232,4177.5953,5.0
18091,2020-06-30,CW,89.28,-0.108176,3718.6012800000003,5.0
18091,2020-07-31,CW,89.12,-0.001792,3711.93712,5.0
18091,2020-08-31,CW,102.32,0.148115,4254.15864,5.0
18091,2020-09-30,CW,93.26,-0.086884,3877.47102,5.0
18091,2020-10-30,CW,84.36,-0.095432,3501.10872,5.0
18091,2020-11-30,CW,115.26,0.368303,4783.52052,5.0
18091,2020-12-31,CW,116.35,0.009457,4828.7577,5.0
18097,2020-01-31,SVMK,17.65,-0.012311,2401.3531,5.0
18097,2020-02-28,SVMK,18.23,0.032861,2488.8142900000003,5.0
18097,2020-03-31,SVMK,13.51,-0.258914,1865.3256999999999,5.0
18097,2020-04-30,SVMK,15.7,0.162102,2167.699,5.0
18097,2020-05-29,SVMK,20.15,0.283439,2782.1105,5.0
18097,2020-06-30,SVMK,23.54,0.168238,3301.20252,7.0
18097,2020-07-31,SVMK,23.98,0.018692,3362.90724,7.0
18097,2020-08-31,SVMK,24.89,0.037948,3491.51942,8.0
18097,2020-09-30,SVMK,22.11,-0.111691,3144.01989,8.0
18097,2020-10-30,SVMK,20.93,-0.05337,2976.22507,6.0
18097,2020-11-30,SVMK,21.28,0.016722,3026.29264,6.0
18097,2020-12-31,SVMK,25.55,0.200658,3674.601,6.0
18098,2020-01-31,AEYE,4.93,0.051173,43.76361,2.0
18098,2020-02-28,AEYE,3.96,-0.196755,35.15292,2.0
18098,2020-03-31,AEYE,4.44,0.121212,39.413880000000006,2.0
18098,2020-04-30,AEYE,7.59,0.709459,67.37643,2.0
18098,2020-05-29,AEYE,8.47,0.115942,75.34065000000001,2.0
18098,2020-06-30,AEYE,10.0,0.180638,91.13,2.0
18098,2020-07-31,AEYE,14.69,0.469,133.86997,2.0
18098,2020-08-31,AEYE,19.05,0.296801,174.32655000000003,2.0
18098,2020-09-30,AEYE,14.585,-0.234383,144.697785,2.0
18098,2020-10-30,AEYE,16.81,0.152554,167.37716999999998,2.0
18098,2020-11-30,AEYE,16.84,0.001785,168.7368,2.0
18098,2020-12-31,AEYE,25.83,0.533848,261.6579,2.0
18100,2020-01-31,ARVN,48.46,0.179362,1863.82006,9.0
18100,2020-02-28,ARVN,47.13,-0.027445,1812.66693,9.0
18100,2020-03-31,ARVN,40.3,-0.144918,1578.0270999999998,9.0
18100,2020-04-30,ARVN,52.5,0.30273,2055.375,8.0
18100,2020-05-29,ARVN,33.27,-0.366286,1302.5205000000003,11.0
18100,2020-06-30,ARVN,33.54,0.008115,1289.98194,11.0
18100,2020-07-31,ARVN,31.5,-0.060823,1235.997,11.0
18100,2020-08-31,ARVN,25.95,-0.17619,1018.2261,11.0
18100,2020-09-30,ARVN,23.61,-0.090173,946.6665599999999,11.0
18100,2020-10-30,ARVN,20.91,-0.114358,847.87959,11.0
18100,2020-11-30,ARVN,24.2,0.157341,981.2857999999999,10.0
18100,2020-12-31,ARVN,84.93,2.509504,4115.36808,10.0
18102,2020-01-31,BNGO,1.03,-0.169355,35.30222,2.0
18102,2020-02-28,BNGO,0.9931,-0.035825,34.037509400000005,2.0
18102,2020-03-31,BNGO,0.455,-0.541839,17.17716,2.0
18102,2020-04-30,BNGO,0.4037,-0.112747,20.657329,3.0
18102,2020-05-29,BNGO,0.449,0.112212,30.835524,3.0
18102,2020-06-30,BNGO,0.51,0.135857,46.90725,3.0
18102,2020-07-31,BNGO,0.79,0.54902,108.60920000000002,3.0
18102,2020-08-31,BNGO,0.6086,-0.22962,84.278928,3.0
18102,2020-09-30,BNGO,0.65,0.068025,96.4262,3.0
18102,2020-10-30,BNGO,0.4917,-0.243538,72.94271160000001,4.0
18102,2020-11-30,BNGO,0.49,-0.003457,72.69052,3.0
18102,2020-12-31,BNGO,3.08,5.285714,585.05524,4.0
18103,2020-01-31,BSGM,4.88,-0.175676,113.81624,0.0
18103,2020-02-28,BSGM,3.62,-0.258197,93.89556,0.0
18103,2020-03-31,BSGM,4.19,0.157459,108.98190000000001,1.0
18103,2020-04-30,BSGM,7.76,0.852029,202.60584,2.0
18103,2020-05-29,BSGM,9.38,0.208763,245.33390000000003,2.0
18103,2020-06-30,BSGM,7.2,-0.232409,209.71439999999998,2.0
18103,2020-07-31,BSGM,9.02,0.252778,262.72553999999997,2.0
18103,2020-08-31,BSGM,7.41,-0.178492,219.69168,1.0
18103,2020-09-30,BSGM,4.93,-0.334683,148.48174,1.0
18103,2020-10-30,BSGM,3.16,-0.359026,95.17288,1.0
18103,2020-11-30,BSGM,4.6,0.455696,139.1454,1.0
